last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Weber,Randy,K.,Sr.,,"Randy K. Weber, Sr.",7/2/1953,M,rep,TX,14,,Republican,https://weber.house.gov,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,1058051748,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,,W000814,2161,N00033539,,H2TX14149,79698,412574,102026,Randy Weber,,21360,Randy Weber
Castro,Joaquin,,,,Joaquin Castro,9/16/1974,M,rep,TX,20,,Democrat,https://castro.house.gov,https://castro.house.gov,2241 Rayburn House Office Building Washington DC 20515-4320,202-225-3236,,http://castro.house.gov/rss.xml,JoaquinCastrotx,231510077,326420614138023,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,@Joaquincastrotx@mastodon.social,C001091,2163,N00033316,,H2TX35011,63974,412576,49227,Joaquin Castro,,21362,Joaquin Castro
Williams,Roger,,,,Roger Williams,9/13/1949,M,rep,TX,25,,Republican,https://williams.house.gov,https://williams.house.gov,2336 Rayburn House Office Building Washington DC 20515-4325,202-225-9896,,http://williams.house.gov/rss.xml,RepRWilliams,1077446982,RepRogerWilliams,,UCBtfmMMQarjtLB9U_pWMOhw,,W000816,2165,N00030602,,"H2TX33040,S2TX00270",623742,412578,50112,Roger Williams,,21364,Roger Williams (Texas politician)
Veasey,Marc,A.,,,Marc A. Veasey,1/3/1971,M,rep,TX,33,,Democrat,https://veasey.house.gov,https://veasey.house.gov,2186 Rayburn House Office Building Washington DC 20515-4333,202-225-9897,,http://veasey.house.gov/rss.xml,RepVeasey,1074129612,CongressmanMarcVeasey,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,,V000131,2166,N00033839,,H2TX33073,79466,412579,49671,Marc Veasey,,21365,Marc Veasey
Kaine,Timothy,,,Tim,Tim Kaine,2/26/1958,M,sen,VA,,1,Democrat,https://www.kaine.senate.gov,https://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,,K000384,2176,N00033177,S362,S2VA00142,49219,412582,50772,Tim Kaine,,41305,Tim Kaine
Pocan,Mark,,,,Mark Pocan,8/14/1964,M,rep,WI,2,,Democrat,https://pocan.house.gov,https://pocan.house.gov,1026 Longworth House Office Building Washington DC 20515-4902,202-225-2906,,http://pocan.house.gov/rss.xml,RepMarkPocan,1206227149,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,,P000607,2171,N00033549,,H2WI02124,79688,412585,26238,Mark Pocan,,21370,Mark Pocan
Kelly,Robin,L.,,,Robin L. Kelly,4/30/1956,F,rep,IL,2,,Democrat,https://robinkelly.house.gov,https://robinkelly.house.gov,2329 Rayburn House Office Building Washington DC 20515-1302,202-225-0773,,http://robinkelly.house.gov/rss.xml,RepRobinKelly,1339931490,reprobinkelly,,UCLhcNPX2nNQLNzwKW0nEykg,,K000385,2190,N00035215,,H2IL02172,70399,412595,33384,Robin Kelly,,21371,Robin Kelly
Smith,Jason,T.,,,Jason Smith,6/16/1980,M,rep,MO,8,,Republican,https://jasonsmith.house.gov,https://jasonsmith.house.gov,1011 Longworth House Office Building Washington DC 20515-2508,202-225-4404,,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,1623308912,repjasonsmith,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,,S001195,2191,N00035282,,H4MO08162,71083,412596,59318,Jason Smith (Missouri representative),,21373,Jason Smith (American politician)
Booker,Cory,Anthony,,,Cory A. Booker,4/27/1969,M,sen,NJ,,2,Democrat,https://www.booker.senate.gov,https://www.booker.senate.gov,306 Hart Senate Office Building Washington DC 20510,202-224-3224,https://www.booker.senate.gov/?p=contact,,SenBooker,2167097881,SenatorCoryBooker,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,,B001288,2194,N00035267,S370,S4NJ00185,84679,412598,76151,Cory Booker,,41308,Cory Booker
Clark,Katherine,M.,,,Katherine M. Clark,7/17/1963,F,rep,MA,5,,Democrat,https://katherineclark.house.gov,https://katherineclark.house.gov,2368 Rayburn House Office Building Washington DC 20515-2105,202-225-2836,,,RepKClark,2293131060,CongresswomanClark,,UCgaI52w7QKI8LtkSeCCmSuw,,C001101,2196,N00035278,,H4MA05084,73178,412600,35858,Katherine Clark,,21375,Katherine Clark
Norcross,Donald,W.,,,Donald Norcross,12/13/1958,M,rep,NJ,1,,Democrat,https://norcross.house.gov,https://norcross.house.gov,2427 Rayburn House Office Building Washington DC 20515-3001,202-225-6501,,,DonaldNorcross,3122099613,DonaldNorcrossNJ,,UC7kXK_PyDiOT8YrdP0jYZHw,,N000188,2202,N00036154,,H4NJ01084,76311,412606,116277,Donald Norcross,,21536,Donald Norcross
Adams,Alma,S.,,,Alma S. Adams,5/27/1946,F,rep,NC,12,,Democrat,https://adams.house.gov,https://adams.house.gov,2436 Rayburn House Office Building Washington DC 20515-3312,202-225-1510,,,RepAdams,2916086925,CongresswomanAdams,,UCPI9ao1Cr1nxEUD2r-usRjQ,@RepAdams@mastodon.social,A000370,2201,N00035451,,H4NC12100,76386,412607,5935,Alma Adams,,21545,Alma Adams
Palmer,Gary,J.,,,Gary J. Palmer,5/14/1954,M,rep,AL,6,,Republican,https://palmer.house.gov,https://palmer.house.gov,170 Cannon House Office Building Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,2861616083,CongressmanGaryPalmer,,UCYZfP-cNIvlJY3AcAc9OPpQ,,P000609,2221,N00035691,,H4AL06098,76094,412608,146274,Gary Palmer,,21500,Gary Palmer (politician)
Hill,J.,French,,,J. French Hill,12/5/1956,M,rep,AR,2,,Republican,https://hill.house.gov,https://hill.house.gov,1533 Longworth House Office Building Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,2953974395,RepFrenchHill,,UCT8uWroJtkwSsCJlVg0IKvQ,,H001072,2223,N00035792,,H4AR02141,9265172,412609,146290,French Hill,,21503,French Hill (politician)
Westerman,Bruce,,,,Bruce Westerman,11/18/1967,M,rep,AR,4,,Republican,https://westerman.house.gov,https://westerman.house.gov,202 Cannon House Office Building Washington DC 20515-0404,202-225-3772,,,RepWesterman,2852998461,RepWesterman,,UCNshPbmupCwP5a7Hi79jETQ,,W000821,2224,N00035527,,H4AR04048,76097,412610,119120,Bruce Westerman,,21563,Bruce Westerman
Gallego,Ruben,,,,Ruben Gallego,11/20/1979,M,sen,AZ,,1,Democrat,https://www.gallego.senate.gov,https://www.gallego.senate.gov,302 Hart Senate Office Building Washington DC 20510,202-224-4521,,,RepRubenGallego,2966570782,RepRubenGallego,,,,G000574,2226,N00036097,S432,"H4AZ07043,S4AZ00139",77233,412612,123732,Ruben Gallego,,21502,Ruben Gallego
DeSaulnier,Mark,,,,Mark DeSaulnier,3/31/1952,M,rep,CA,10,,Democrat,https://desaulnier.house.gov,https://desaulnier.house.gov,2134 Rayburn House Office Building Washington DC 20515-0510,202-225-2095,https://desaulnier.house.gov/address_authentication?form=/contact/email-me,,RepDeSaulnier,2968007206,RepMarkDeSaulnier,,,,D000623,2227,N00030709,,H0CA10073,61736,412613,69477,Mark DeSaulnier,,21504,Mark DeSaulnier
Aguilar,Pete,,,,Pete Aguilar,6/19/1979,M,rep,CA,33,,Democrat,https://aguilar.house.gov,https://aguilar.house.gov,108 Cannon House Office Building Washington DC 20515-0533,202-225-3201,https://aguilar.house.gov/email-me/,,RepPeteAguilar,3018670151,reppeteaguilar,,UCxwbFLOlKDsXrwizV5jah7g,,A000371,2229,N00033997,,H2CA31125,79994,412615,70114,Pete Aguilar,,21506,Pete Aguilar
Lieu,Ted,,,,Ted Lieu,3/29/1969,M,rep,CA,36,,Democrat,https://lieu.house.gov,https://lieu.house.gov,2454 Rayburn House Office Building Washington DC 20515-0536,202-225-3976,https://lieu.house.gov/address_authentication?form=/contact/email-me,,RepTedLieu,3044993235,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,,L000582,2230,N00035825,,H4CA33119,28076,412616,1516,Ted Lieu,,21507,Ted Lieu
Torres,Norma,J.,,,Norma J. Torres,4/4/1965,F,rep,CA,35,,Democrat,https://torres.house.gov,https://torres.house.gov,2227 Rayburn House Office Building Washington DC 20515-0535,202-225-6161,https://torres.house.gov/contact/email-me,,NormaJTorres,236279233,RepNormaTorres,,UCvWY4qKP6--o3pIJY7hhKDg,@repnormatorres@mstdn.social,T000474,2231,N00036107,,H4CA35031,76129,412617,71284,Norma Torres,,21508,Norma Torres
Carter,Earl,L.,,Buddy,"Earl L. ""Buddy"" Carter",9/6/1957,M,rep,GA,1,,Republican,https://buddycarter.house.gov,https://buddycarter.house.gov,2432 Rayburn House Office Building Washington DC 20515-1001,202-225-5831,https://buddycarter.house.gov/contact/,,RepBuddyCarter,2973870195,congressmanbuddycarter,,UCHQm49T6ikD_ioMAt50AwKQ,,C001103,2236,N00035346,,H4GA01039,76158,412622,32085,"Earl ""Buddy"" Carter",,21513,Buddy Carter
Loudermilk,Barry,,,,Barry Loudermilk,12/22/1963,M,rep,GA,11,,Republican,https://loudermilk.house.gov,https://loudermilk.house.gov,2133 Rayburn House Office Building Washington DC 20515-1011,202-225-2931,https://loudermilk.house.gov/contact/,,RepLoudermilk,2914163523,reploudermilk,,UC2Kfw8fjca8k3w3KpzL5tNg,,L000583,2238,N00035347,,H4GA11061,76165,412624,31618,Barry Loudermilk,,21515,Barry Loudermilk
Allen,Rick,W.,,,Rick W. Allen,11/7/1951,M,rep,GA,12,,Republican,https://allen.house.gov,https://allen.house.gov,462 Cannon House Office Building Washington DC 20515-1012,202-225-2823,https://allen.house.gov/contact/,,RepRickAllen,2964287128,CongressmanRickAllen,,UCZPoYXHFDAV17BGLMzGAmpg,,A000372,2239,N00033720,,H2GA12121,62545,412625,136062,Rick Allen,,21516,Rick Allen (politician)
Bost,Mike,,,,Mike Bost,12/30/1960,M,rep,IL,12,,Republican,https://bost.house.gov,https://bost.house.gov,352 Cannon House Office Building Washington DC 20515-1312,202-225-5661,,,RepBost,2964877294,RepBost,,UCYA1psY06vSf3QadHuCrmjQ,,B001295,2243,N00035420,,H4IL12060,76176,412629,6302,Mike Bost,,21519,Mike Bost
Moulton,Seth,,,,Seth Moulton,10/24/1978,M,rep,MA,6,,Democrat,https://moulton.house.gov,https://moulton.house.gov,1126 Longworth House Office Building Washington DC 20515-2106,202-225-8020,,,RepMoulton,3091316093,CongressmanSethMoulton,,UC5w5qn7nj5Ljy69LTV7a_fQ,,M001196,2246,N00035431,,H4MA06090,78453,412632,146299,Seth Moulton,,21525,Seth Moulton
Moolenaar,John,R.,,,John R. Moolenaar,5/8/1961,M,rep,MI,2,,Republican,https://moolenaar.house.gov,https://moolenaar.house.gov,246 Cannon House Office Building Washington DC 20515-2202,202-225-3561,,,RepMoolenaar,2696643955,RepMoolenaar,,UCnMvVN4a8roZu4crE0UW2DA,,M001194,2248,N00036275,,H4MI04126,76660,412634,37676,John Moolenaar,,21526,John Moolenaar
Dingell,Debbie,,,,Debbie Dingell,11/23/1953,F,rep,MI,6,,Democrat,https://debbiedingell.house.gov,https://debbiedingell.house.gov,102 Cannon House Office Building Washington DC 20515-2206,202-225-4071,,,RepDebDingell,2970279814,RepDebbieDingell,,UCnoP3KLT-HOvzDfC1-I-9lQ,,D000624,2251,N00036149,,H4MI12079,20818,412637,152482,Debbie Dingell,,21529,Debbie Dingell
Emmer,Tom,,,,Tom Emmer,3/3/1961,M,rep,MN,6,,Republican,https://emmer.house.gov,https://emmer.house.gov,326 Cannon House Office Building Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,2914515430,reptomemmer,RepTomEmmer,,,E000294,2253,N00035440,,H4MN06087,75567,412639,38894,Tom Emmer,,21531,Tom Emmer
Rouzer,David,,,,David Rouzer,2/16/1972,M,rep,NC,7,,Republican,https://rouzer.house.gov,https://rouzer.house.gov,2333 Rayburn House Office Building Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,834069080,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,,R000603,2256,N00033527,,H2NC07096,79710,412641,102964,David Rouzer,,21544,David Rouzer
Watson Coleman,Bonnie,,,,Bonnie Watson Coleman,2/6/1945,F,rep,NJ,12,,Democrat,https://watsoncoleman.house.gov,https://watsoncoleman.house.gov,168 Cannon House Office Building Washington DC 20515-3012,202-225-5801,,,RepBonnie,2968451607,RepBonnie,,UCrxEaX0VKZKwg3930du2D5A,,W000822,2259,N00036158,,H4NJ12149,79091,412644,24799,,,21538,Bonnie Watson Coleman
Stefanik,Elise,M.,,,Elise M. Stefanik,7/2/1984,F,rep,NY,21,,Republican,https://stefanik.house.gov,https://stefanik.house.gov,2211 Rayburn House Office Building Washington DC 20515-3221,202-225-4611,https://stefanik.house.gov/email-me,,RepStefanik,2962813893,RepEliseStefanik,,UCHvf42C8Vw6QnjwO2L2ukKA,,S001196,2263,N00035523,,H4NY21079,76364,412648,152539,Elise Stefanik,,21541,Elise Stefanik
Boyle,Brendan,F.,,,Brendan F. Boyle,2/6/1977,M,rep,PA,2,,Democrat,https://boyle.house.gov,https://boyle.house.gov,1502 Longworth House Office Building Washington DC 20515-3802,202-225-6111,,,CongBoyle,4304448314,CongressmanBoyle,,UCMP_Anj7lz4eZuSh8GwFqQQ,,B001296,2267,N00035307,,H4PA13199,76428,412652,47357,Brendan Boyle,,21548,Brendan Boyle
Babin,Brian,,,,Brian Babin,3/23/1948,M,rep,TX,36,,Republican,https://babin.house.gov,https://babin.house.gov,2236 Rayburn House Office Building Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,2929491549,RepBrianBabin,,UCPVEZgw-VbDRbLV1MRGVQNQ,,B001291,2270,N00005736,,H6TX02079,44883,412655,360,Brian Babin,,21551,Brian Babin
Beyer,Donald,S.,Jr.,,"Donald S. Beyer, Jr.",6/20/1950,M,rep,VA,8,,Democrat,https://beyer.house.gov,https://beyer.house.gov,1226 Longworth House Office Building Washington DC 20515-4608,202-225-4376,,,RepDonBeyer,2962868158,RepDonBeyer,,UCPJGVbOVcAVGiBwq8qr_T9w,@RepDonBeyer@mas.to,B001292,2272,N00036018,,H4VA08224,21141,412657,1707,Don Beyer,,21554,Don Beyer
Plaskett,Stacey,E.,,,Stacey E. Plaskett,5/13/1966,F,rep,VI,0,,Democrat,https://plaskett.house.gov,https://plaskett.house.gov,2059 Rayburn House Office Building Washington DC 20515-5500,202-225-1790,https://plaskett.house.gov/forms/writeyourrep/,,StaceyPlaskett,2724095695,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,,P000610,2274,N00035000,,H2VI00082,79090,412659,155929,Stacey Plaskett,,,Stacey Plaskett
Newhouse,Dan,,,,Dan Newhouse,7/10/1955,M,rep,WA,4,,Republican,https://newhouse.house.gov,https://newhouse.house.gov,460 Cannon House Office Building Washington DC 20515-4704,202-225-5816,,,RepNewhouse,2930635215,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,,N000189,2275,N00036403,,H4WA04104,78315,412660,51522,Dan Newhouse,,21556,Dan Newhouse
Grothman,Glenn,,,,Glenn Grothman,7/3/1955,M,rep,WI,6,,Republican,https://grothman.house.gov,https://grothman.house.gov,1211 Longworth House Office Building Washington DC 20515-4906,202-225-2476,,,RepGrothman,2976606250,RepGrothman,,UCui4k83Cot4aeVW_8T33fgg,,G000576,2276,N00036409,,H4WI06048,77282,412661,3493,Glenn Grothman,,21559,Glenn Grothman
Radewagen,Aumua Amata,Coleman,,,Aumua Amata Coleman Radewagen,12/29/1947,F,rep,AS,0,,Republican,https://radewagen.house.gov,https://radewagen.house.gov,2001 Rayburn House Office Building Washington DC 20515-5200,202-225-8577,,,RepAmata,3026622545,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,,R000600,2222,N00007635,,H4AS00036,5188,412664,128380,Amata Radewagen,,,Amata Coleman Radewagen
Sullivan,Dan,,,,Dan Sullivan,11/13/1964,M,sen,AK,,2,Republican,https://www.sullivan.senate.gov,https://www.sullivan.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,,SenDanSullivan,2891210047,SenDanSullivan,,UC7tXCm8gKlAhTFo2kuf5ylw,,S001198,2290,N00035774,S383,S4AK00214,1023262,412665,114964,Daniel S. Sullivan,,41500,Dan Sullivan (U.S. senator)
Ernst,Joni,,,,Joni Ernst,7/1/1970,F,sen,IA,,2,Republican,https://www.ernst.senate.gov,https://www.ernst.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,,SenJoniErnst,2856787757,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,,E000295,2283,N00035483,S376,S4IA00129,75342,412667,128583,Joni Ernst,,41502,Joni Ernst
Tillis,Thom,,,,Thom Tillis,8/30/1960,M,sen,NC,,2,Republican,https://www.tillis.senate.gov,https://www.tillis.senate.gov,113 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,2964174789,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,,T000476,2291,N00035492,S384,S4NC00162,77055,412668,57717,Thom Tillis (North Carolina),,41504,Thom Tillis
Rounds,Mike,,,,Mike Rounds,10/24/1954,M,sen,SD,,2,Republican,https://www.rounds.senate.gov,https://www.rounds.senate.gov,716 Hart Senate Office Building Washington DC 20510,202-224-5842,https://www.rounds.senate.gov/contact/email-mike,,SenatorRounds,2955485182,SenatorMikeRounds,,UC-pvzimyBdpdkcIfsicrfrQ,,R000605,2288,N00035187,S381,S4SD00049,78317,412669,7455,Mike Rounds,,41505,Mike Rounds
Kelly,Trent,,,,Trent Kelly,3/1/1966,M,rep,MS,1,,Republican,https://trentkelly.house.gov,https://trentkelly.house.gov,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,,,RepTrentKelly,3317799825,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,,K000388,2294,N00037003,,H6MS01131,97322,412673,156389,Trent Kelly,,21561,Trent Kelly
LaHood,Darin,,,,Darin LaHood,7/5/1968,M,rep,IL,16,,Republican,https://lahood.house.gov,https://lahood.house.gov,503 Cannon House Office Building Washington DC 20515-1316,202-225-6201,,,RepLaHood,3686482216,replahood,,UCVRbtFwaBGcixZIkygtalRw,,L000585,2295,N00037031,,H6IL18088,70020,412674,128760,Darin LaHood,,21562,Darin LaHood
Davidson,Warren,,,,Warren Davidson,3/1/1970,M,rep,OH,8,,Republican,https://davidson.house.gov,https://davidson.house.gov,2113 Rayburn House Office Building Washington DC 20515-3508,202-225-6205,,,WarrenDavidson,7.42736E+17,CongressmanWarrenDavidson,,UCMzuyZWzk44YRNesFzPTeUw,,D000626,2296,N00038767,,H6OH08315,102555,412675,166760,Warren Davidson,,21564,Warren Davidson
Comer,James,,,,James Comer,8/19/1972,M,rep,KY,1,,Republican,https://comer.house.gov,https://comer.house.gov,2410 Rayburn House Office Building Washington DC 20515-1701,202-225-3115,,https://comer.house.gov/rss.xml,RepJamesComer,1.27485E+18,congressmancomer,,,,C001108,,N00038260,,H6KY01110,76619,412676,35169,James Comer Jr.,,21565,James Comer (politician)
Evans,Dwight,,,,Dwight Evans,5/16/1954,M,rep,PA,3,,Democrat,https://evans.house.gov,https://evans.house.gov,1105 Longworth House Office Building Washington DC 20515-3803,202-225-4001,,https://evans.house.gov/rss.xml,RepDwightEvans,90639372,RepDwightEvans,,,,E000296,,N00038450,,H6PA02171,56729,412677,9128,Dwight Evans,,21566,Dwight Evans (politician)
Kennedy,John,Neely,,,John Kennedy,11/21/1951,M,sen,LA,,3,Republican,https://www.kennedy.senate.gov/public,https://www.kennedy.senate.gov/public,437 Russell Senate Office Building Washington DC 20510,202-224-4623,https://www.kennedy.senate.gov/public/email-me,,SenJohnKennedy,8.16683E+17,JohnKennedyLouisiana,UCDgjkA5Y_npoxeUiSW18JZQ,,,K000393,,N00026823,S389,S4LA00065,1011723,412679,35496,John Neely Kennedy,,41703,John Kennedy (Louisiana politician)
Hassan,Margaret,Wood,,Maggie,Margaret Wood Hassan,2/27/1958,F,sen,NH,,3,Democrat,https://www.hassan.senate.gov,https://www.hassan.senate.gov,324 Hart Senate Office Building Washington DC 20510,202-224-3324,https://www.hassan.senate.gov/content/contact-senator,,SenatorHassan,946549322,SenatorHassan,,,,H001076,,N00038397,S388,S6NH00091,67481,412680,42552,Maggie Hassan,,41702,Maggie Hassan
Cortez Masto,Catherine,,,,Catherine Cortez Masto,3/29/1964,F,sen,NV,,3,Democrat,https://www.cortezmasto.senate.gov,https://www.cortezmasto.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-3542,https://www.cortezmasto.senate.gov/contact,,SenCortezMasto,8.11314E+17,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,,C001113,,N00037161,S385,S6NV00200,105698,412681,69579,Catherine Cortez Masto,,41700,Catherine Cortez Masto
Schneider,Bradley,Scott,,Brad,Bradley Scott Schneider,8/20/1961,M,rep,IL,10,,Democrat,https://schneider.house.gov,https://schneider.house.gov,300 Cannon House Office Building Washington DC 20515-1310,202-225-4835,,http://schneider.house.gov/rss.xml,RepSchneider,1071840474,CongressmanBradSchneider,RepBradSchneider,,,S001190,2124,N00033101,,H2IL10068,63948,412534,134948,Brad Schneider,,21326,Brad Schneider
Biggs,Andy,,,,Andy Biggs,11/7/1958,M,rep,AZ,5,,Republican,https://biggs.house.gov,https://biggs.house.gov,464 Cannon House Office Building Washington DC 20515-0305,202-225-2635,,,RepAndyBiggsAZ,8.16653E+17,RepAndyBiggs,,UCqSq9kWOxk9yNTeILBCVC1w,,B001302,,N00039293,,H6AZ05083,105145,412683,28088,Andy Biggs,,21705,Andy Biggs
Khanna,Ro,,,,Ro Khanna,9/13/1976,M,rep,CA,17,,Democrat,https://khanna.house.gov,https://khanna.house.gov,306 Cannon House Office Building Washington DC 20515-0517,202-225-2631,https://khanna.house.gov/address_authentication?form=/contact/email-me,,RepRoKhanna,8.16299E+17,RepRoKhanna,,UCr4KOYv1o1oEQhy1jhhm3pQ,,K000389,,N00026427,,H4CA12055,31129,412684,29473,Ro Khanna,,21728,Ro Khanna
Panetta,Jimmy,,,,Jimmy Panetta,10/1/1969,M,rep,CA,19,,Democrat,https://panetta.house.gov,https://panetta.house.gov,200 Cannon House Office Building Washington DC 20515-0519,202-225-2861,https://panetta.house.gov/address_authentication?form=/contact/email-me,,RepJimmyPanetta,7.96737E+17,RepJimmyPanetta,,UCmw-aERG51C96edMDPN7fXQ,,P000613,,N00038601,,H6CA20152,104727,412685,169078,Jimmy Panetta,,21740,Jimmy Panetta
